"plate.x"	"well.x"	"depth"	"expt"	"round"	"sample"	"phage_library"	"notes"	"ID"	"r"	"io"	"kind"	"selection"	"replicate"	"name_full"	"name"	"well_027e"	"sel_plate_027i"	"sel_well_027i"	"selection_027j"	"plate.y"	"well.y"	"category"	"antigen"	"genotype_pair"	"gene_CS"	"gene_S"	"genotype_CS"	"background_CS"	"strain_CS"	"loc_CS"	"cond_CS"	"genotype_S"	"background_S"	"strain_S"	"loc_S"	"cond_S"	"cond_notes"	"bflm"	"swim"	"twitch"	"swarm"	"PMB-R"	"FEP-R"	"TET-R"	"CIP-R"	"CHL-R"	"GEN-R"	"ERY-R"	"IPM-R"	"cdiGMP"	"FliC"	"FliCa"	"FliCb"	"FlgEHKL"	"PilQ"	"PilA"	"PilB"	"LasA"	"LasB"	"Apr"	"XcpQ"	"ToxA"	"EstA"	"LepA"	"PlpD"	"Phz"	"Pcn"	"Pvd"	"Hcn"	"Rhl"	"T3SS"	"T6SS"	"Pel"	"Psl"	"CdrB"	"SCV"	"Mucoid"	"Alginate"	"OprM"	"OprJ"	"OprN"	"OprOP"	"OpdH"	"OprD"	"OprL"	"OprF"	"OprG"	"OprH"	"OprB"	"MexAB"	"MexCD"	"MexEF"	"MexJK"	"MexXY"	"MexGHI"	"PirA"	"Pfu"	"TonB"	"FptA"	"FpvA"	"PfeA"	"CupB5"	"CupA"	"CupB"	"CupC"	"CupD"	"LPS-LipidA-Palmitoyl"	"L-LipidA-Ara4N"	"LPS-CPA"	"LPS-OSA"	"LPS-galU"	"LPS-rough"	"LPS"	"description"
4	"D6"	1	"027j"	"R6o"	"1.A6"	"Alpaca"	NA	"04-D6"	"6"	"o"	"+"	"1.A6"	1	"027j.1.A6.1.R6o"	"027j.1.A6.1"	NA	"1"	"F5"	"1.F5"	"1"	"A6"	"efflux"	"MexXY-OprM"	"efflux/↑mexXY"	"efflux"	"↑mexXY"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexXY+oprM"	"PAO1 PA0397"	"1473"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	NA	"1.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexXY+oprM"
4	"D7"	1	"027j"	"R6o"	"1.A7"	"Alpaca"	NA	"04-D7"	"6"	"o"	"+"	"1.A7"	1	"027j.1.A7.1.R6o"	"027j.1.A7.1"	"A1"	"1"	"E9"	"1.E9"	"1"	"A7"	"secretion"	"T3SS"	"exsA/exsD"	"exsA"	"exsD"	"∆exsA"	"PA14"	"1285"	NA	"MinS+NTA"	"∆exsD"	"PA14"	"1276"	NA	"MinS+NTA"	"ExsA is T3SS master activator, ExsD is anti-activator; exsA mutants cannot express, while exsD constitutively express T3SS regulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PA14 ∆exsA / PA14 ∆exsD"
4	"D8"	1	"027j"	"R6o"	"1.A8"	"Alpaca"	NA	"04-D8"	"6"	"o"	"+"	"1.A8"	1	"027j.1.A8.1.R6o"	"027j.1.A8.1"	"A1"	"1"	"E10"	"1.E10"	"1"	"A8"	"secretion"	"T3SS"	"exsA/exsD"	"exsA"	"exsD"	"∆exsA"	"PA103"	"219"	NA	"MinS+NTA"	"∆exsD"	"PA103"	"408"	NA	"MinS+NTA"	"ExsA is T3SS master activator, ExsD is anti-activator; exsA mutants cannot express, while exsD constitutively express T3SS regulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PA103 ∆exsA / PA103 ∆exsD"
4	"D9"	1	"027j"	"R6o"	"1.A9"	"Alpaca"	NA	"04-D9"	"6"	"o"	"+"	"1.A9"	1	"027j.1.A9.1.R6o"	"027j.1.A9.1"	"B1"	"2"	"B4"	"2.B4"	"1"	"A9"	"motility"	"flagellum"	"flhA/fleN"	"flhA"	"fleN"	"∆flhA"	"PAK"	"822"	NA	NA	"∆fleN"	"PAK"	"1299"	NA	NA	"FlhA is the secretion gatekeeper for the flagellar T3SS; necessary for secretion of rod components. OM components of flagellar hook-basal body do not appear to assemble in absence of rod, so flhA mutants lack all flagellar omponents"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAK ∆flhA / PAK ∆fleN"
4	"D10"	1	"027j"	"R6o"	"1.A10"	"Alpaca"	NA	"04-D10"	"6"	"o"	"+"	"1.A10"	1	"027j.1.A10.1.R6o"	"027j.1.A10.1"	NA	"2"	"E10"	"2.E10"	"1"	"A10"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
4	"D11"	1	"027j"	"R6o"	"1.A11"	"Alpaca"	NA	"04-D11"	"6"	"o"	"+"	"1.A11"	1	"027j.1.A11.1.R6o"	"027j.1.A11.1"	NA	"2"	"E11"	"2.E10"	"1"	"A11"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
4	"D12"	1	"027j"	"R6o"	"1.A12"	"Alpaca"	NA	"04-D12"	"6"	"o"	"+"	"1.A12"	1	"027j.1.A12.1.R6o"	"027j.1.A12.1"	NA	"2"	"B11"	"2.B11"	"1"	"A12"	"motility"	"flagellar hook/basal body"	"flhA/fleN fliC"	"flhA"	"fleN fliC"	"∆flhA"	"PAK"	"822"	NA	NA	"∆fliC ∆fleN"	"PAK"	"1330"	NA	NA	"∆flhA makes no flagellar apparatus, ∆fleN ∆fliC overepresses flagellar hook/basal body but make no filament"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAK ∆flhA / PAK ∆fliC ∆fleN"
4	"E1"	1	"027j"	"R6o"	"1.B1"	"Alpaca"	NA	"04-E1"	"6"	"o"	"+"	"1.B1"	1	"027j.1.B1.1.R6o"	"027j.1.B1.1"	NA	"1"	"D8"	"1.D8"	"1"	"B1"	"porin"	"PilQ"	"pilQ/pilA"	"pilQ"	"pilA"	"∆pilQ"	"PAO1"	"1052"	NA	"scrape"	"∆pilA"	"PAO1"	"311"	NA	"scrape"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 ∆pilQ / PAO1 ∆pilA"
4	"E2"	1	"027j"	"R6o"	"1.B2"	"Alpaca"	NA	"04-E2"	"6"	"o"	"+"	"1.B2"	1	"027j.1.B2.1.R6o"	"027j.1.B2.1"	NA	"1"	"F1"	"1.F1"	"1"	"B2"	"efflux"	"MexAB-OprM"	"efflux/↑mexAB"	"efflux"	"↑mexAB"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexAB+oprM"	"PAO1 PA0397"	"1469"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	"1.0"	"1.0"	NA	"0.0"	NA	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexAB+oprM"
4	"E3"	1	"027j"	"R6o"	"1.B3"	"Alpaca"	NA	"04-E3"	"6"	"o"	"+"	"1.B3"	1	"027j.1.B3.1.R6o"	"027j.1.B3.1"	NA	"1"	"F2"	"1.F2"	"1"	"B3"	"efflux"	"MexCD-OprJ"	"efflux/↑mexCD"	"efflux"	"↑mexCD"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexCD+oprJ"	"PAO1 PA0397"	"1470"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	NA	"1.0"	"1.0"	"0.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexCD+oprJ"
4	"E4"	1	"027j"	"R6o"	"1.B4"	"Alpaca"	NA	"04-E4"	"6"	"o"	"+"	"1.B4"	1	"027j.1.B4.1.R6o"	"027j.1.B4.1"	NA	"1"	"F3"	"1.F3"	"1"	"B4"	"efflux"	"MexEF-OprN"	"efflux/↑mexEF"	"efflux"	"↑mexEF"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexEF+oprN"	"PAO1 PA0397"	"1471"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	"1.0"	"0.0"	NA	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexEF+oprN"
4	"E5"	1	"027j"	"R6o"	"1.B5"	"Alpaca"	NA	"04-E5"	"6"	"o"	"+"	"1.B5"	1	"027j.1.B5.1.R6o"	"027j.1.B5.1"	NA	"1"	"F4"	"1.F4"	"1"	"B5"	"efflux"	"MexJK-OprM"	"efflux/↑mexJK"	"efflux"	"↑mexJK"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexJK+oprM"	"PAO1 PA0397"	"1472"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	"1.0"	"0.0"	"1.0"	"-1.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexJK+oprM"
4	"E6"	1	"027j"	"R6o"	"1.B6"	"Alpaca"	NA	"04-E6"	"6"	"o"	"+"	"1.B6"	1	"027j.1.B6.1.R6o"	"027j.1.B6.1"	NA	"1"	"F5"	"1.F5"	"1"	"B6"	"efflux"	"MexXY-OprM"	"efflux/↑mexXY"	"efflux"	"↑mexXY"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexXY+oprM"	"PAO1 PA0397"	"1473"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	NA	"1.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexXY+oprM"
4	"E8"	1	"027j"	"R6o"	"1.B8"	"Alpaca"	NA	"04-E8"	"6"	"o"	"+"	"1.B8"	1	"027j.1.B8.1.R6o"	"027j.1.B8.1"	"A1"	"1"	"E10"	"1.E10"	"1"	"B8"	"secretion"	"T3SS"	"exsA/exsD"	"exsA"	"exsD"	"∆exsA"	"PA103"	"219"	NA	"MinS+NTA"	"∆exsD"	"PA103"	"408"	NA	"MinS+NTA"	"ExsA is T3SS master activator, ExsD is anti-activator; exsA mutants cannot express, while exsD constitutively express T3SS regulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PA103 ∆exsA / PA103 ∆exsD"
4	"E9"	1	"027j"	"R6o"	"1.B9"	"Alpaca"	NA	"04-E9"	"6"	"o"	"+"	"1.B9"	1	"027j.1.B9.1.R6o"	"027j.1.B9.1"	"B1"	"2"	"B4"	"2.B4"	"1"	"B9"	"motility"	"flagellum"	"flhA/fleN"	"flhA"	"fleN"	"∆flhA"	"PAK"	"822"	NA	NA	"∆fleN"	"PAK"	"1299"	NA	NA	"FlhA is the secretion gatekeeper for the flagellar T3SS; necessary for secretion of rod components. OM components of flagellar hook-basal body do not appear to assemble in absence of rod, so flhA mutants lack all flagellar omponents"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAK ∆flhA / PAK ∆fleN"
4	"E10"	1	"027j"	"R6o"	"1.B10"	"Alpaca"	NA	"04-E10"	"6"	"o"	"+"	"1.B10"	1	"027j.1.B10.1.R6o"	"027j.1.B10.1"	NA	"2"	"E10"	"2.E10"	"1"	"B10"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
4	"F1"	1	"027j"	"R6o"	"1.C1"	"Alpaca"	NA	"04-F1"	"6"	"o"	"+"	"1.C1"	1	"027j.1.C1.1.R6o"	"027j.1.C1.1"	NA	"1"	"D9"	"1.D9"	"1"	"C1"	"porin"	"PilQ"	"pilQ/pilA"	"pilQ"	"pilA"	"∆pilQ"	"PAO1"	"1052"	NA	"scrape"	"∆pilA"	"PAO1"	"311"	NA	"scrape"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 ∆pilQ / PAO1 ∆pilA"
4	"F2"	1	"027j"	"R6o"	"1.C2"	"Alpaca"	NA	"04-F2"	"6"	"o"	"+"	"1.C2"	1	"027j.1.C2.1.R6o"	"027j.1.C2.1"	NA	"1"	"F1"	"1.F1"	"1"	"C2"	"efflux"	"MexAB-OprM"	"efflux/↑mexAB"	"efflux"	"↑mexAB"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexAB+oprM"	"PAO1 PA0397"	"1469"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	"1.0"	"1.0"	NA	"0.0"	NA	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexAB+oprM"
4	"F3"	1	"027j"	"R6o"	"1.C3"	"Alpaca"	NA	"04-F3"	"6"	"o"	"+"	"1.C3"	1	"027j.1.C3.1.R6o"	"027j.1.C3.1"	NA	"1"	"F2"	"1.F2"	"1"	"C3"	"efflux"	"MexCD-OprJ"	"efflux/↑mexCD"	"efflux"	"↑mexCD"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexCD+oprJ"	"PAO1 PA0397"	"1470"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	NA	"1.0"	"1.0"	"0.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexCD+oprJ"
4	"F4"	1	"027j"	"R6o"	"1.C4"	"Alpaca"	NA	"04-F4"	"6"	"o"	"+"	"1.C4"	1	"027j.1.C4.1.R6o"	"027j.1.C4.1"	NA	"1"	"F3"	"1.F3"	"1"	"C4"	"efflux"	"MexEF-OprN"	"efflux/↑mexEF"	"efflux"	"↑mexEF"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexEF+oprN"	"PAO1 PA0397"	"1471"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	"1.0"	"0.0"	NA	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexEF+oprN"
