plate	well	depth	expt	round	sample	phage_library	notes	ID	r	io	kind	selection	replicate	name_full	name	method	genotype_CS	background_CS	strain_CS	genotype_S	background_S	strain_S	bio_Notes	category	antigen	genotype_pair	gene_CS	gene_S	notebook	description
7	D8	1	024e_pooled	R5i	16_D8	Synthetic	NA	07-D8	5	i	+	16_D8	1	024e_pooled.16_D8.1.R5i	024e_pooled.16_D8.1	cell_pooled_scrape	tn::PA14_18780	PA14	NR_47801	WT	PA14	430	NA	efflux	???	mex??/WT	mex??	WT	NA	PA14 tn::PA14_18780 / PA14 WT
7	D9	1	024e_pooled	R5i	16_D9	Synthetic	NA	07-D9	5	i	+	16_D9	1	024e_pooled.16_D9.1.R5i	024e_pooled.16_D9.1	cell_pooled_scrape	tn::galU	PA14	NR_52640	WT	PA14	430	NA	LPS	core oligosaccharide	galU/WT	galU	WT	NA	PA14 tn::galU / PA14 WT
7	D10	1	024e_pooled	R5i	16_D10	Synthetic	NA	07-D10	5	i	+	16_D10	1	024e_pooled.16_D10.1.R5i	024e_pooled.16_D10.1	cell_pooled_scrape	tn::PA14_66100	PA14	NR_31296	WT	PA14	430	NA	LPS	un-capped LPS	waaL/WT	waaL	WT	NA	PA14 tn::PA14_66100 / PA14 WT
7	D11	1	024e_pooled	R5i	16_D11	Synthetic	NA	07-D11	5	i	+	16_D11	1	024e_pooled.16_D11.1.R5i	024e_pooled.16_D11.1	cell_pooled_scrape	wzy::aacC1	PA103	433	WT	PA103	209	NA	LPS	O-specific antigen	wzy/WT	wzy	WT	NA	PA103 wzy::aacC1 / PA103 WT
7	D12	1	024e_pooled	R5i	16_D12	Synthetic	NA	07-D12	5	i	+	16_D12	1	024e_pooled.16_D12.1.R5i	024e_pooled.16_D12.1	cell_pooled_scrape	tn::wzz	PA14	NR_33590	WT	PA14	430	NA	LPS	O-specific antigen	wzz/WT	wzz	WT	NA	PA14 tn::wzz / PA14 WT
7	E1	1	024e_pooled	R5i	16_E1	Synthetic	NA	07-E1	5	i	+	16_E1	1	024e_pooled.16_E1.1.R5i	024e_pooled.16_E1.1	cell_pooled_scrape	tn::wbpL	PA14	NR_35855	WT	PA14	430	NA	LPS	O-specific antigen	wbpL/WT	wbpL	WT	NA	PA14 tn::wbpL / PA14 WT
7	E2	1	024e_pooled	R5i	16_E2	Synthetic	NA	07-E2	5	i	+	16_E2	1	024e_pooled.16_E2.1.R5i	024e_pooled.16_E2.1	cell_pooled_scrape	tn::wbpM	PA14	NR_28941	WT	PA14	430	NA	LPS	??	wbpM/WT	wbpM	WT	NA	PA14 tn::wbpM / PA14 WT
7	E3	1	024e_pooled	R5i	16_E3	Synthetic	NA	07-E3	5	i	+	16_E3	1	024e_pooled.16_E3.1.R5i	024e_pooled.16_E3.1	cell_pooled_scrape	WT	PA14	430	tn::phoQ	PA14	NR_33095	NA	LPS/regulator	pleotropic	WT/phoQ	WT	phoQ	NA	PA14 WT / PA14 tn::phoQ
7	E4	1	024e_pooled	R5i	16_E4	Synthetic	NA	07-E4	5	i	+	16_E4	1	024e_pooled.16_E4.1.R5i	024e_pooled.16_E4.1	cell_pooled_scrape	WT	PA14	430	tn::phoP	PA14	NR_40573	NA	regulator	pleotropic	WT/phoP	WT	phoP	NA	PA14 WT / PA14 tn::phoP
7	E5	1	024e_pooled	R5i	16_E5	Synthetic	NA	07-E5	5	i	+	16_E5	1	024e_pooled.16_E5.1.R5i	024e_pooled.16_E5.1	cell_pooled_scrape	tn::rpoS	PA14	NR_32095	WT	PA14	430	NA	regulator	pleotropic	rpoS/WT	rpoS	WT	NA	PA14 tn::rpoS / PA14 WT
7	E6	1	024e_pooled	R5i	16_E6	Synthetic	NA	07-E6	5	i	+	16_E6	1	024e_pooled.16_E6.1.R5i	024e_pooled.16_E6.1	cell_pooled_scrape	WT	PA14	430	tn::rpoS	PA14	NR_32095	NA	regulator	pleotropic	WT/rpoS	WT	rpoS	NA	PA14 WT / PA14 tn::rpoS
7	E7	1	024e_pooled	R5i	16_E7	Synthetic	NA	07-E7	5	i	+	16_E7	1	024e_pooled.16_E7.1.R5i	024e_pooled.16_E7.1	cell_pooled_scrape	WT	PA14	430	tn::PA14_0070	PA14	NR_27274	NA	alginate	alginate	WT/PA14_0070	WT	PA14_0070	NA	PA14 WT / PA14 tn::PA14_0070
7	E8	1	024e_pooled	R5i	16_E8	Synthetic	NA	07-E8	5	i	+	16_E8	1	024e_pooled.16_E8.1.R5i	024e_pooled.16_E8.1	cell_pooled_scrape	tn::algU	PA14	NR_40799	WT	PA14	430	NA	alginate	alginate	algU/WT	algU	WT	NA	PA14 tn::algU / PA14 WT
7	E9	1	024e_pooled	R5i	16_E9	Synthetic	NA	07-E9	5	i	+	16_E9	1	024e_pooled.16_E9.1.R5i	024e_pooled.16_E9.1	cell_pooled_scrape	∆lasR	PA14	1264	WT	PA14	430	NA	QS	pleotropic	lasR/WT	lasR	WT	NA	PA14 ∆lasR / PA14 WT
7	E10	1	024e_pooled	R5i	16_E10	Synthetic	NA	07-E10	5	i	+	16_E10	1	024e_pooled.16_E10.1.R5i	024e_pooled.16_E10.1	cell_pooled_scrape	WT	PA14	430	∆lasR	PA14	1264	NA	QS	pleotropic	WT/lasR	WT	lasR	NA	PA14 WT / PA14 ∆lasR
7	E11	1	024e_pooled	R5i	16_E11	Synthetic	NA	07-E11	5	i	+	16_E11	1	024e_pooled.16_E11.1.R5i	024e_pooled.16_E11.1	cell_pooled_scrape	tn::rhlR	PA14	NR_37943	WT	PA14	430	NA	QS	pleotropic	rhlR/WT	rhlR	WT	NA	PA14 tn::rhlR / PA14 WT
7	E12	1	024e_pooled	R5i	16_E12	Synthetic	NA	07-E12	5	i	+	16_E12	1	024e_pooled.16_E12.1.R5i	024e_pooled.16_E12.1	cell_pooled_scrape	tn::qscR	PA14	NR_42798	WT	PA14	430	NA	QS	pleotropic	qscR/WT	qscR	WT	NA	PA14 tn::qscR / PA14 WT
7	F1	1	024e_pooled	R5i	16_F1	Synthetic	NA	07-F1	5	i	+	16_F1	1	024e_pooled.16_F1.1.R5i	024e_pooled.16_F1.1	cell_pooled_scrape	WT	PA14	430	tn::rhlR	PA14	NR_37943	NA	QS	pleotropic	WT/rhlR	WT	rhlR	NA	PA14 WT / PA14 tn::rhlR
7	F2	1	024e_pooled	R5i	16_F2	Synthetic	NA	07-F2	5	i	+	16_F2	1	024e_pooled.16_F2.1.R5i	024e_pooled.16_F2.1	cell_pooled_scrape	WT	PA14	430	tn::qscR	PA14	NR_42798	NA	QS	pleotropic	WT/qscR	WT	qscR	NA	PA14 WT / PA14 tn::qscR
7	F3	1	024e_pooled	R5i	16_F3	Synthetic	NA	07-F3	5	i	+	16_F3	1	024e_pooled.16_F3.1.R5i	024e_pooled.16_F3.1	cell_pooled_scrape	tn::pelA	PA14	NR_26187	WT	PA14	430	NA	EPS	pel	pelA/WT	pelA	WT	NA	PA14 tn::pelA / PA14 WT
7	F4	1	024e_pooled	R5i	16_F4	Synthetic	NA	07-F4	5	i	+	16_F4	1	024e_pooled.16_F4.1.R5i	024e_pooled.16_F4.1	cell_pooled_scrape	tn::PA14_61200	PA14	NR_37866	WT	PA14	430	NA	EPS	pel	cdrA/WT	cdrA	WT	NA	PA14 tn::PA14_61200 / PA14 WT
7	F5	1	024e_pooled	R5i	16_F5	Synthetic	NA	07-F5	5	i	+	16_F5	1	024e_pooled.16_F5.1.R5i	024e_pooled.16_F5.1	cell_pooled_scrape	∆pel	PAO1 Parsek	1257	WT	PAO1 Parsek	1256	NA	EPS	pel	pel/WT	pel	WT	NA	PAO1 Parsek ∆pel / PAO1 Parsek WT
7	F6	1	024e_pooled	R5i	16_F6	Synthetic	NA	07-F6	5	i	+	16_F6	1	024e_pooled.16_F6.1.R5i	024e_pooled.16_F6.1	cell_pooled_scrape	∆psl	PAO1 Parsek	1258	WT	PAO1 Parsek	1256	NA	EPS	psl	psl/WT	psl	WT	NA	PAO1 Parsek ∆psl / PAO1 Parsek WT
7	F7	1	024e_pooled	R5i	16_F7	Synthetic	NA	07-F7	5	i	+	16_F7	1	024e_pooled.16_F7.1.R5i	024e_pooled.16_F7.1	cell_pooled_scrape	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	NA	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
7	F8	1	024e_pooled	R5i	16_F8	Synthetic	NA	07-F8	5	i	+	16_F8	1	024e_pooled.16_F8.1.R5i	024e_pooled.16_F8.1	cell_pooled_scrape	tn::PA14_49880	PA14	NR_52922	WT	PA14	430	NA	c-di-GMP	???	yfiR/WT	yfiR	WT	NA	PA14 tn::PA14_49880 / PA14 WT
7	F9	1	024e_pooled	R5i	16_F9	Synthetic	NA	07-F9	5	i	+	16_F9	1	024e_pooled.16_F9.1.R5i	024e_pooled.16_F9.1	cell_pooled_scrape	tn::PA14_16480	PA14	NR_29257	WT	PA14	430	NA	c-di-GMP	???	wspF/WT	wspF	WT	NA	PA14 tn::PA14_16480 / PA14 WT
7	F10	1	024e_pooled	R5i	16_F10	Synthetic	NA	07-F10	5	i	+	16_F10	1	024e_pooled.16_F10.1.R5i	024e_pooled.16_F10.1	cell_pooled_scrape	tn::PA14_08450	PA14	NR_23967	WT	PA14	430	NA	c-di-GMP	???	wspA/WT	wspA	WT	NA	PA14 tn::PA14_08450 / PA14 WT
7	F11	1	024e_pooled	R5i	16_F11	Synthetic	NA	07-F11	5	i	+	16_F11	1	024e_pooled.16_F11.1.R5i	024e_pooled.16_F11.1	cell_pooled_scrape	tn::PA14_16470	PA14	NR_25862	WT	PA14	430	NA	c-di-GMP	???	wspE/WT	wspE	WT	NA	PA14 tn::PA14_16470 / PA14 WT
7	F12	1	024e_pooled	R5i	16_F12	Synthetic	NA	07-F12	5	i	+	16_F12	1	024e_pooled.16_F12.1.R5i	024e_pooled.16_F12.1	cell_pooled_scrape	tn::PA14_52230	PA14	NR_35992	WT	PA14	430	NA	iron	ferric enterobactin receptor PirA/FepA	pirA	pirA	NA	NA	PA14 tn::PA14_52230 / PA14 WT
7	G1	1	024e_pooled	R5i	16_G1	Synthetic	NA	07-G1	5	i	+	16_G1	1	024e_pooled.16_G1.1.R5i	024e_pooled.16_G1.1	cell_pooled_scrape	tn::PA14_62350	PA14	NR_28557	WT	PA14	430	NA	iron	PhuR	phuR/WT	phuR	WT	NA	PA14 tn::PA14_62350 / PA14 WT
7	G2	1	024e_pooled	R5i	16_G2	Synthetic	NA	07-G2	5	i	+	16_G2	1	024e_pooled.16_G2.1.R5i	024e_pooled.16_G2.1	cell_pooled_scrape	tn::PA14_62350	PA14	NR_53271	WT	PA14	430	NA	iron	PhuR	phuR/WT	phuR	WT	NA	PA14 tn::PA14_62350 / PA14 WT
7	G3	1	024e_pooled	R5i	16_G3	Synthetic	NA	07-G3	5	i	+	16_G3	1	024e_pooled.16_G3.1.R5i	024e_pooled.16_G3.1	cell_pooled_scrape	tn::tonB	PA14	NR_32482	WT	PA14	430	NA	iron	TonB	tonB/WT	tonB	WT	NA	PA14 tn::tonB / PA14 WT
7	G4	1	024e_pooled	R5i	16_G4	Synthetic	NA	07-G4	5	i	+	16_G4	1	024e_pooled.16_G4.1.R5i	024e_pooled.16_G4.1	cell_pooled_scrape	tn::ampC	PA14	NR_46815	WT	PA14	430	NA	antibiotic resistance	NA	ampC/WT	ampC	WT	NA	PA14 tn::ampC / PA14 WT
7	G5	1	024e_pooled	R5i	16_G5	Synthetic	NA	07-G5	5	i	+	16_G5	1	024e_pooled.16_G5.1.R5i	024e_pooled.16_G5.1	cell_pooled_scrape	tn::cupB5	PA14	NR_53195	WT	PA14	430	NA	cup	cup fimbrae	cupB5/WT	cupB5	WT	NA	PA14 tn::cupB5 / PA14 WT
7	G6	1	024e_pooled	R5i	16_G6	Synthetic	NA	07-G6	5	i	+	16_G6	1	024e_pooled.16_G6.1.R5i	024e_pooled.16_G6.1	cell_pooled_scrape	WT	PAO1	220	∆fliC ∆pilA	PAO1	501	NA	fimbrae	cup fimbrae	WT/∆fliC ∆pilA	WT	∆fliC ∆pilA	NA	PAO1 WT / PAO1 ∆fliC ∆pilA
7	G7	1	024e_pooled	R5i	16_G7	Synthetic	NA	07-G7	5	i	+	16_G7	1	024e_pooled.16_G7.1.R5i	024e_pooled.16_G7.1	cell_pooled_scrape	WT	PAO1	220	∆fliC ∆pilA	PAO1	1112	NA	fimbrae	cup fimbrae	WT/∆fliC ∆pilA	WT	∆fliC ∆pilA	NA	PAO1 WT / PAO1 ∆fliC ∆pilA
7	G8	1	024e_pooled	R5i	16_G8	Synthetic	NA	07-G8	5	i	+	16_G8	1	024e_pooled.16_G8.1.R5i	024e_pooled.16_G8.1	cell_pooled_scrape	tn::mucB	PA14	NR_25615	WT	PA14	430	NA	regulator	NA	mucB/WT	mucB	WT	NA	PA14 tn::mucB / PA14 WT
7	G9	1	024e_pooled	R5i	16_G9	Synthetic	NA	07-G9	5	i	+	16_G9	1	024e_pooled.16_G9.1.R5i	024e_pooled.16_G9.1	cell_pooled_scrape	tn::mucD	PA14	NR_34714	WT	PA14	430	NA	regulator	NA	mucD/WT	mucD	WT	NA	PA14 tn::mucD / PA14 WT
7	G10	1	024e_pooled	R5i	16_G10	Synthetic	NA	07-G10	5	i	+	16_G10	1	024e_pooled.16_G10.1.R5i	024e_pooled.16_G10.1	cell_pooled_scrape	tn::PA14_41270	PA14	NR_28523	WT	PA14	430	NA	regulator	NA	parS/WT	parS	WT	NA	PA14 tn::PA14_41270 / PA14 WT
7	G11	1	024e_pooled	R5i	16_G11	Synthetic	NA	07-G11	5	i	+	16_G11	1	024e_pooled.16_G11.1.R5i	024e_pooled.16_G11.1	cell_pooled_scrape	tn::pvdS	PA14	NR_34241	WT	PA14	430	NA	???	NA	pvdS/WT	pvdS	WT	NA	PA14 tn::pvdS / PA14 WT
7	G12	1	024e_pooled	R5i	16_G12	Synthetic	NA	07-G12	5	i	+	16_G12	1	024e_pooled.16_G12.1.R5i	024e_pooled.16_G12.1	cell_pooled_scrape	tn::pvdA	PA14	NR_30448	WT	PA14	430	NA	pyoveridine	NA	pvdA/WT	pvdA	WT	NA	PA14 tn::pvdA / PA14 WT
7	H1	1	024e_pooled	R5i	16_H1	Synthetic	NA	07-H1	5	i	+	16_H1	1	024e_pooled.16_H1.1.R5i	024e_pooled.16_H1.1	cell_pooled_scrape	tn::PA14_53140	PA14	NR_43246	WT	PA14	430	NA	regulator	??	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
7	H2	1	024e_pooled	R5i	16_H2	Synthetic	NA	07-H2	5	i	+	16_H2	1	024e_pooled.16_H2.1.R5i	024e_pooled.16_H2.1	cell_pooled_scrape	tn::pmrA	PA14	NR_48321	WT	PA14	430	NA	regulator	pleotropic	pmrA/WT	pmrA	WT	NA	PA14 tn::pmrA / PA14 WT
7	H3	1	024e_pooled	R5i	16_H3	Synthetic	NA	07-H3	5	i	+	16_H3	1	024e_pooled.16_H3.1.R5i	024e_pooled.16_H3.1	cell_pooled_scrape	tn::pmrB	PA14	NR_24651	WT	PA14	430	NA	regulator	pleotropic	pmrB/WT	pmrB	WT	NA	PA14 tn::pmrB / PA14 WT
7	H4	1	024e_pooled	R5i	16_H4	Synthetic	NA	07-H4	5	i	+	16_H4	1	024e_pooled.16_H4.1.R5i	024e_pooled.16_H4.1	cell_pooled_scrape	tn::envZ	PA14	NR_54624	WT	PA14	430	NA	regulator	NA	envZ/amgS/WT	envZ	amgS	NA	PA14 tn::envZ / PA14 WT
7	H5	1	024e_pooled	R5i	16_H5	Synthetic	NA	07-H5	5	i	+	16_H5	1	024e_pooled.16_H5.1.R5i	024e_pooled.16_H5.1	cell_pooled_scrape	tn::envZ	PA14	NR_36306	WT	PA14	430	NA	regulator	NA	envZ/amgS/WT	envZ	amgS	NA	PA14 tn::envZ / PA14 WT
7	H6	1	024e_pooled	R5i	16_H6	Synthetic	NA	07-H6	5	i	+	16_H6	1	024e_pooled.16_H6.1.R5i	024e_pooled.16_H6.1	cell_pooled_scrape	tn::PA14_53140	PA14	NR_41299	WT	PA14	430	NA	regulator	NA	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
7	H7	1	024e_pooled	R5i	16_H7	Synthetic	NA	07-H7	5	i	+	16_H7	1	024e_pooled.16_H7.1.R5i	024e_pooled.16_H7.1	cell_pooled_scrape	tn::PA14_53140	PA14	NR_45062	WT	PA14	430	NA	regulator	NA	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
7	H8	1	024e_pooled	R5i	16_H8	Synthetic	NA	07-H8	5	i	+	16_H8	1	024e_pooled.16_H8.1.R5i	024e_pooled.16_H8.1	cell_pooled_scrape	tn::PA14_19340	PA14	NR_29763	WT	PA14	430	NA	regulator	NA	ladS/WT	ladS	WT	NA	PA14 tn::PA14_19340 / PA14 WT
7	H9	1	024e_pooled	R5i	16_H9	Synthetic	NA	07-H9	5	i	+	16_H9	1	024e_pooled.16_H9.1.R5i	024e_pooled.16_H9.1	cell_pooled_scrape	∆hfq	PA103	249	WT	PA103	209	NA	regulator	pleotropic	hfq/WT	hfq	WT	NA	PA103 ∆hfq / PA103 WT
7	H10	1	024e_pooled	R5i	16_H10	Synthetic	NA	07-H10	5	i	+	16_H10	1	024e_pooled.16_H10.1.R5i	024e_pooled.16_H10.1	cell_pooled_scrape	WT	PA103	209	∆hfq	PA103	249	NA	regulator	pleotropic	WT/hfq	WT	hfq	NA	PA103 WT / PA103 ∆hfq
7	H11	1	024e_pooled	R5i	16_H11	Synthetic	NA	07-H11	5	i	+	16_H11	1	024e_pooled.16_H11.1.R5i	024e_pooled.16_H11.1	cell_pooled_scrape	∆flhF ∆vfr	PAK	1176	∆flhF ∆vfr	PAK	1176	possibly contaminated	regulator	pleotropic	flhF/flhF-vfr	flhF	flhF-vfr	NA	PAK ∆flhF ∆vfr / PAK ∆flhF ∆vfr
7	H12	1	024e_pooled	R5i	16_H12	Synthetic	NA	07-H12	5	i	+	16_H12	1	024e_pooled.16_H12.1.R5i	024e_pooled.16_H12.1	cell_pooled_scrape	∆flhF	PAK	348	∆flhF ∆vfr	PAK	1176	NA	regulator	pleotropic	flhF-vfr/flhF	flhF-vfr	flhF	NA	PAK ∆flhF / PAK ∆flhF ∆vfr
8	A1	1	032h	R2i	1	Alpaca	solid-phase panning	08-A1	2	i	+	1	1	032h.1.1.R2i	032h.1.1	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
8	A2	1	032h	R2i	2	Alpaca	NA	08-A2	2	i	+	2	1	032h.2.1.R2i	032h.2.1	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
8	A3	1	032h	R2i	3	Alpaca	NA	08-A3	2	i	+	3	1	032h.3.1.R2i	032h.3.1	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
8	A4	1	032h	R2i	4	Alpaca	NA	08-A4	2	i	+	4	1	032h.4.1.R2i	032h.4.1	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
8	A5	1	032h	R3i	1	Alpaca	NA	08-A5	3	i	+	1	1	032h.1.1.R3i	032h.1.1	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
8	A6	1	032h	R3i	2	Alpaca	NA	08-A6	3	i	+	2	1	032h.2.1.R3i	032h.2.1	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
8	A7	1	032h	R3i	3	Alpaca	NA	08-A7	3	i	+	3	1	032h.3.1.R3i	032h.3.1	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
8	A8	1	032h	R3i	4	Alpaca	NA	08-A8	3	i	+	4	1	032h.4.1.R3i	032h.4.1	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
8	A9	1	032h	R4i	1	Alpaca	NA	08-A9	4	i	+	1	1	032h.1.1.R4i	032h.1.1	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
8	A10	1	032h	R4i	2	Alpaca	NA	08-A10	4	i	+	2	1	032h.2.1.R4i	032h.2.1	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
8	A11	1	032h	R4i	3	Alpaca	NA	08-A11	4	i	+	3	1	032h.3.1.R4i	032h.3.1	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
8	A12	1	032h	R4i	4	Alpaca	NA	08-A12	4	i	+	4	1	032h.4.1.R4i	032h.4.1	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
8	B1	1	032h	R5i	1	Alpaca	NA	08-B1	5	i	+	1	1	032h.1.1.R5i	032h.1.1	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
8	B2	1	032h	R5i	2	Alpaca	NA	08-B2	5	i	+	2	1	032h.2.1.R5i	032h.2.1	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
8	B3	1	032h	R5i	3	Alpaca	NA	08-B3	5	i	+	3	1	032h.3.1.R5i	032h.3.1	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
8	B4	1	032h	R5i	4	Alpaca	NA	08-B4	5	i	+	4	1	032h.4.1.R5i	032h.4.1	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
8	B5	1	024e	R2i	1	Alpaca	cell-based tube panning	08-B5	2	i	+	1	1	024e.1.1.R2i	024e.1.1	cell_tube	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆fliC / PAK WT
8	B6	1	024e	R2i	2	Alpaca	NA	08-B6	2	i	+	2	1	024e.2.1.R2i	024e.2.1	cell_tube	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 ∆fliC tetR / PAO1 WT
8	B7	1	024e	R2i	3	Alpaca	NA	08-B7	2	i	+	3	1	024e.3.1.R2i	024e.3.1	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
8	B8	1	024e	R2i	4	Alpaca	NA	08-B8	2	i	+	4	1	024e.4.1.R2i	024e.4.1	cell_tube	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆pilA / PAK WT
8	B9	1	024e	R2i	5	Alpaca	NA	08-B9	2	i	+	5	1	024e.5.1.R2i	024e.5.1	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
8	B10	1	024e	R2i	6	Alpaca	NA	08-B10	2	i	+	6	1	024e.6.1.R2i	024e.6.1	cell_tube	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	efflux/WT	efflux	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
8	B11	1	024e	R3i	1	Alpaca	NA	08-B11	3	i	+	1	1	024e.1.1.R3i	024e.1.1	cell_tube	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆fliC / PAK WT
8	B12	1	024e	R3i	2	Alpaca	NA	08-B12	3	i	+	2	1	024e.2.1.R3i	024e.2.1	cell_tube	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 ∆fliC tetR / PAO1 WT
8	C1	1	024e	R3i	3	Alpaca	NA	08-C1	3	i	+	3	1	024e.3.1.R3i	024e.3.1	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
8	C2	1	024e	R3i	4	Alpaca	NA	08-C2	3	i	+	4	1	024e.4.1.R3i	024e.4.1	cell_tube	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆pilA / PAK WT
8	C3	1	024e	R3i	5	Alpaca	NA	08-C3	3	i	+	5	1	024e.5.1.R3i	024e.5.1	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
